@Target	Pos	demo.1_5	demo.1_6	demo.1_7	demo.1_8	demo.2_13	demo.2_19	demo.2_4	demo.2_5	
chr7H_part2	308707758	0	1	1	0	0	0	0	0	
chr7H_part2	308707759	0	1	1	0	0	0	0	0	
chr7H_part2	308707760	0	1	1	0	0	0	0	0	
chr7H_part2	308707761	0	1	1	0	0	0	0	0	
chr7H_part2	308707762	0	1	1	0	0	0	0	0	
chr7H_part2	308707763	0	1	1	0	0	0	0	0	
chr7H_part2	308707764	0	1	1	0	0	0	0	0	
chr7H_part2	308707765	0	1	1	0	0	0	0	0	
chr7H_part2	308707766	0	1	1	0	0	0	0	0	
chr7H_part2	308707767	0	1	1	0	0	0	0	0	
chr7H_part2	308707768	0	1	1	0	0	0	0	0	
chr7H_part2	308707769	0	1	1	0	0	0	0	0	
chr7H_part2	308707770	0	1	1	0	0	0	0	0	
chr7H_part2	308707771	0	1	0	0	0	0	0	0	
chr7H_part2	308707772	0	1	0	0	0	0	0	0	
chr7H_part2	308707773	0	1	0	0	0	0	0	0	
chr7H_part2	308707774	0	1	0	0	0	0	0	0	
chr7H_part2	308709498	0	0	0	1	0	0	0	0	
chr7H_part2	308709499	0	0	0	1	0	0	0	0	
chr7H_part2	308709500	0	0	0	1	0	0	0	0	
chr7H_part2	308709501	0	0	0	1	0	0	0	0	
chr7H_part2	308709502	0	0	0	1	0	0	0	0	
chr7H_part2	308709503	0	0	0	1	0	0	0	0	
chr7H_part2	308709504	0	0	0	1	0	0	0	0	
chr7H_part2	308709505	0	0	0	1	0	0	0	0	
chr7H_part2	308709506	0	0	0	1	0	0	0	0	
chr7H_part2	308709507	0	0	0	1	0	0	0	0	
chr7H_part2	308709508	0	0	0	1	0	0	0	0	
chr7H_part2	308709509	0	0	0	1	0	0	0	0	
chr7H_part2	308709510	0	0	0	1	0	0	0	0	
chr7H_part2	308709511	0	0	0	1	0	0	0	0	
chr7H_part2	308709512	0	0	0	1	0	0	0	0	
chr7H_part2	308709513	0	0	0	1	0	0	0	0	
chr7H_part2	308709514	0	0	0	1	0	0	0	0	
chr7H_part2	308710164	0	0	1	0	0	0	0	0	
chr7H_part2	308710165	0	0	1	0	0	0	0	0	
chr7H_part2	308710166	0	0	1	0	0	0	0	0	
chr7H_part2	308710167	0	0	1	0	0	0	0	0	
chr7H_part2	308710168	0	0	1	0	0	0	0	0	
chr7H_part2	308710169	0	0	1	0	0	0	0	0	
chr7H_part2	308710170	0	0	1	0	0	0	0	0	
chr7H_part2	308710171	0	0	1	0	0	0	0	0	
chr7H_part2	308710172	0	0	1	0	0	0	0	0	
chr7H_part2	308710173	0	0	1	0	0	0	0	0	
chr7H_part2	308710174	0	0	1	0	0	0	0	0	
chr7H_part2	308710175	0	0	1	0	0	0	0	0	
chr7H_part2	308710176	0	0	1	0	0	0	0	0	
chr7H_part2	308710177	0	0	1	0	0	0	0	0	
chr7H_part2	308710178	0	0	1	0	0	0	0	0	
chr7H_part2	308710179	0	0	1	0	0	0	0	0	
chr7H_part2	308710180	0	0	1	0	0	0	0	0	
chr7H_part2	308710181	0	0	1	0	0	0	0	0	
chr7H_part2	308710182	0	0	1	0	0	0	0	0	
chr7H_part2	308710183	0	0	1	0	0	0	0	0	
chr7H_part2	308710184	0	0	1	0	0	0	0	0	
chr7H_part2	308710185	0	0	1	0	0	0	0	0	
chr7H_part2	308710186	0	0	1	0	0	0	0	0	
chr7H_part2	308710187	0	0	1	0	0	0	0	0	
chr7H_part2	308710188	0	0	1	0	0	0	0	0	
chr7H_part2	308710189	0	0	1	0	0	0	0	0	
chr7H_part2	308710190	0	0	1	0	0	0	0	0	
chr7H_part2	308710191	0	0	1	0	0	0	0	0	
chr7H_part2	308710192	0	0	1	0	0	0	0	0	
chr7H_part2	308710193	0	0	1	0	0	0	0	0	
chr7H_part2	308710194	0	0	1	0	0	0	0	0	
chr7H_part2	308710195	0	0	1	0	0	0	0	0	
chr7H_part2	308710196	0	0	1	0	0	0	0	0	
chr7H_part2	308710197	0	0	1	0	0	0	0	0	
chr7H_part2	308710198	0	0	1	0	0	0	0	0	
chr7H_part2	308710199	0	0	1	0	0	0	0	0	
chr7H_part2	308710200	0	0	1	0	0	0	0	0	
chr7H_part2	308710201	0	0	1	0	0	0	0	0	
chr7H_part2	308710202	0	0	1	0	0	0	0	0	
chr7H_part2	308710203	0	0	1	0	0	0	0	0	
chr7H_part2	308710204	0	0	1	0	0	0	0	0	
chr7H_part2	308710205	0	0	1	0	0	0	0	0	
chr7H_part2	308710206	0	0	1	0	0	0	0	0	
chr7H_part2	308710207	0	0	1	0	0	0	0	0	
chr7H_part2	308710208	0	0	1	0	0	0	0	0	
chr7H_part2	308710209	0	0	1	0	0	0	0	0	
chr7H_part2	308710210	0	0	1	0	0	0	0	0	
chr7H_part2	308710211	0	0	1	0	0	0	0	0	
chr7H_part2	308710212	0	0	1	0	0	0	0	0	
chr7H_part2	308710213	0	0	1	0	0	0	0	0	
chr7H_part2	308710214	0	0	1	0	0	0	0	0	
chr7H_part2	308710215	0	0	1	0	0	0	0	0	
chr7H_part2	308710216	0	0	1	0	0	0	0	0	
chr7H_part2	308710217	0	0	1	0	0	0	0	0	
chr7H_part2	308710218	0	0	1	0	0	0	0	0	
chr7H_part2	308710219	0	0	1	0	0	0	0	0	
chr7H_part2	308710220	0	0	1	0	0	0	0	0	
chr7H_part2	308710221	0	0	1	0	0	0	0	0	
chr7H_part2	308710222	0	0	1	0	0	0	0	0	
chr7H_part2	308710223	0	0	1	0	0	0	0	0	
chr7H_part2	308710224	0	0	1	0	0	0	0	0	
chr7H_part2	308710225	0	0	1	0	0	0	0	0	
chr7H_part2	308710226	0	0	1	0	0	0	0	0	
chr7H_part2	308710227	0	0	1	0	0	0	0	0	
chr7H_part2	308710228	0	0	1	0	0	0	0	0	
chr7H_part2	308710229	0	0	1	0	0	0	0	0	
chr7H_part2	308710230	0	0	1	0	0	0	0	0	
chr7H_part2	308710231	0	0	1	0	0	0	0	0	
chr7H_part2	308710232	0	0	1	0	0	0	0	0	
chr7H_part2	308710233	0	0	1	0	0	0	0	0	
chr7H_part2	308710234	0	0	1	0	0	0	0	0	
chr7H_part2	308710235	0	0	1	0	0	0	0	0	
chr7H_part2	308710236	0	0	1	0	0	0	0	0	
chr7H_part2	308710237	0	0	1	0	0	0	0	0	
chr7H_part2	308710238	0	0	1	0	0	0	0	0	
chr7H_part2	308710239	0	0	1	0	0	0	0	0	
chr7H_part2	308710240	0	0	1	0	0	0	0	0	
chr7H_part2	308710241	0	0	1	0	0	0	0	0	
chr7H_part2	308710242	0	0	1	0	0	0	0	0	
chr7H_part2	308710243	0	0	1	0	0	0	0	0	
chr7H_part2	308710244	0	0	1	0	0	0	0	0	
chr7H_part2	308710245	0	0	1	0	0	0	0	0	
chr7H_part2	308710320	0	0	1	0	0	0	0	0	
chr7H_part2	308710665	0	1	0	0	0	0	0	0	
chr7H_part2	308710666	0	1	0	0	0	0	0	0	
chr7H_part2	308710667	0	1	0	0	0	0	0	0	
chr7H_part2	308710668	0	1	0	0	0	0	0	0	
chr7H_part2	308710669	0	1	0	0	0	0	0	0	
chr7H_part2	308710670	0	1	0	0	0	0	0	0	
chr7H_part2	308711558	0	1	0	0	0	0	0	0	
chr7H_part2	308711559	0	1	0	0	0	0	0	0	
chr7H_part2	308711560	0	1	0	0	0	0	0	0	
chr7H_part2	308711561	0	1	0	0	0	0	0	0	
chr7H_part2	308711562	0	1	0	0	0	0	0	0	
chr7H_part2	308711563	0	1	0	0	0	0	0	0	
chr7H_part2	308711564	0	1	0	0	0	0	0	0	
chr7H_part2	308711565	0	1	0	0	0	0	0	0	
chr7H_part2	308711566	0	1	0	0	0	0	0	0	
chr7H_part2	308711567	0	1	0	0	0	0	0	0	
chr7H_part2	308711568	0	1	0	0	0	0	0	0	
chr7H_part2	308711569	0	1	0	0	0	0	0	0	
chr7H_part2	308711832	0	0	0	0	0	1	0	0	
chr7H_part2	308711833	0	0	0	0	0	1	0	0	
chr7H_part2	308711834	0	0	0	0	0	1	0	0	
chr7H_part2	308711835	0	0	0	0	0	1	0	0	
chr7H_part2	308711836	0	0	0	0	0	1	0	0	
chr7H_part2	308711837	0	0	0	0	0	1	0	0	
chr7H_part2	308711838	0	0	0	0	0	1	0	0	
chr7H_part2	308711839	0	0	0	0	0	1	0	0	
chr7H_part2	308711840	0	0	0	0	0	1	0	0	
chr7H_part2	308711841	0	0	0	0	0	1	0	0	
chr7H_part2	308711842	0	0	0	0	0	1	0	0	
chr7H_part2	308711843	0	0	0	0	0	1	0	0	
chr7H_part2	308711844	0	0	0	0	0	1	0	0	
chr7H_part2	308711845	0	0	0	0	0	1	0	0	
chr7H_part2	308712309	0	0	0	1	0	0	0	0	
chr7H_part2	308712310	0	0	0	1	0	0	0	0	
chr7H_part2	308712311	0	0	0	1	0	0	0	0	
chr7H_part2	308712312	0	0	0	1	0	0	0	0	
chr7H_part2	308712313	0	0	0	1	0	0	0	0	
chr7H_part2	308712314	0	0	0	1	0	0	0	0	
chr7H_part2	308712315	0	0	0	1	0	0	0	0	
chr7H_part2	308712316	0	0	0	1	0	0	0	0	
chr7H_part2	308712317	0	0	0	1	0	0	0	0	
chr7H_part2	308712318	0	0	0	1	0	0	0	0	
chr7H_part2	308712319	0	0	0	1	0	0	0	0	
chr7H_part2	308712320	0	0	0	1	0	0	0	0	
chr7H_part2	308712321	0	0	0	1	0	0	0	0	
chr7H_part2	308712322	0	0	0	1	0	0	0	0	
chr7H_part2	308712323	0	0	0	1	0	0	0	0	
chr7H_part2	308712324	0	0	0	1	0	0	0	0	
chr7H_part2	308712325	0	0	0	1	0	0	0	0	
chr7H_part2	308712326	0	0	0	1	0	0	0	0	
chr7H_part2	308712327	0	0	0	1	0	0	0	0	
chr7H_part2	308712328	0	0	0	1	0	0	0	0	
chr7H_part2	308712329	0	0	0	1	0	0	0	0	
chr7H_part2	308712330	0	0	0	1	0	0	0	0	
chr7H_part2	308712331	0	0	0	1	0	0	0	0	
chr7H_part2	308712332	0	0	0	1	0	0	0	0	
chr7H_part2	308712333	0	0	0	1	0	0	0	0	
chr7H_part2	308712334	0	0	0	1	0	0	0	0	
chr7H_part2	308712335	0	0	0	1	0	0	0	0	
chr7H_part2	308712336	0	0	0	1	0	0	0	0	
chr7H_part2	308712337	0	0	0	1	0	0	0	0	
chr7H_part2	308712338	0	0	0	1	0	0	0	0	
chr7H_part2	308712339	0	0	0	1	0	0	0	0	
chr7H_part2	308712340	0	0	0	1	0	0	0	0	
chr7H_part2	308712341	0	0	0	1	0	0	0	0	
chr7H_part2	308712603	0	0	0	1	0	0	0	0	
chr7H_part2	308712604	0	0	0	1	0	0	0	0	
chr7H_part2	308712605	0	0	0	1	0	0	0	0	
chr7H_part2	308712606	0	0	0	1	0	0	0	0	
chr7H_part2	308712607	0	0	0	1	0	0	0	0	
chr7H_part2	308712608	0	0	0	1	0	0	0	0	
chr7H_part2	308712609	0	0	0	1	0	0	0	0	
chr7H_part2	308712610	0	0	0	1	0	0	0	0	
chr7H_part2	308712669	1	0	0	0	0	0	0	0	
chr7H_part2	308712670	1	0	0	0	0	0	0	0	
chr7H_part2	308712671	1	0	0	0	0	0	0	0	
chr7H_part2	308712672	1	0	0	0	0	0	0	0	
chr7H_part2	308712673	1	0	0	0	0	0	0	0	
chr7H_part2	308712674	1	0	0	0	0	0	0	0	
chr7H_part2	308712675	1	0	0	0	0	0	0	0	
chr7H_part2	308712676	1	0	0	0	0	0	0	0	
chr7H_part2	308712677	1	0	0	0	0	0	0	0	
chr7H_part2	308712678	1	0	0	0	0	0	0	0	
chr7H_part2	308712679	1	0	0	0	0	0	0	0	
chr7H_part2	308712680	1	0	0	0	0	0	0	0	
chr7H_part2	308712681	1	0	0	0	0	0	0	0	
chr7H_part2	308712682	1	0	0	0	0	0	0	0	
chr7H_part2	308712683	1	0	0	0	0	0	0	0	
chr7H_part2	308712684	1	1	0	0	0	0	0	0	
chr7H_part2	308712685	1	1	0	1	0	0	0	0	
chr7H_part2	308712686	1	1	0	1	0	0	0	0	
chr7H_part2	308712687	1	1	0	1	0	0	0	0	
chr7H_part2	308712688	1	1	0	1	0	0	0	0	
chr7H_part2	308712689	1	1	0	1	0	0	0	0	
chr7H_part2	308712690	1	1	0	1	0	0	0	0	
chr7H_part2	308712691	1	1	0	1	0	0	0	0	
chr7H_part2	308712692	1	1	0	1	0	0	0	0	
chr7H_part2	308712693	1	1	0	1	0	0	0	0	
chr7H_part2	308712694	1	1	0	1	0	0	0	0	
chr7H_part2	308712695	1	1	0	1	0	0	0	0	
chr7H_part2	308712696	1	1	0	1	0	0	0	0	
chr7H_part2	308712697	1	1	0	1	0	0	0	0	
chr7H_part2	308712698	1	1	0	1	0	0	0	0	
chr7H_part2	308712699	1	1	0	1	0	0	0	0	
chr7H_part2	308712700	1	1	1	1	0	0	0	0	
chr7H_part2	308712701	1	1	1	1	0	0	0	0	
chr7H_part2	308712702	1	1	1	1	0	0	0	0	
chr7H_part2	308712703	1	1	1	1	0	0	0	0	
chr7H_part2	308712704	1	1	1	1	0	0	0	0	
chr7H_part2	308712705	1	1	1	1	0	0	0	0	
chr7H_part2	308712706	1	1	1	1	0	0	0	0	
chr7H_part2	308712707	1	1	1	1	0	0	0	0	
chr7H_part2	308712708	1	1	1	1	0	0	0	0	
chr7H_part2	308712709	1	1	1	1	0	0	0	0	
chr7H_part2	308712710	1	1	0	1	0	0	0	0	
chr7H_part2	308712711	1	1	0	1	0	0	0	0	
chr7H_part2	308712712	1	1	0	1	0	0	0	0	
chr7H_part2	308712713	1	1	0	1	0	0	0	0	
chr7H_part2	308712714	1	1	0	1	0	0	0	0	
chr7H_part2	308712715	1	1	0	1	0	0	0	0	
chr7H_part2	308712716	1	1	0	1	0	0	0	0	
chr7H_part2	308712717	1	1	0	1	0	0	0	0	
chr7H_part2	308712718	1	1	0	1	0	0	0	0	
chr7H_part2	308712719	1	1	0	1	0	0	0	0	
chr7H_part2	308712720	1	1	0	1	0	0	0	0	
chr7H_part2	308712721	1	1	0	1	0	0	0	0	
chr7H_part2	308712722	1	1	0	1	0	0	0	0	
chr7H_part2	308712723	1	1	0	1	0	0	0	0	
chr7H_part2	308712724	1	1	0	1	0	0	0	0	
chr7H_part2	308712725	1	1	0	1	0	0	0	0	
chr7H_part2	308712726	1	1	0	1	0	0	0	0	
chr7H_part2	308712727	1	1	0	1	0	0	0	0	
chr7H_part2	308712728	1	1	0	1	0	0	0	0	
chr7H_part2	308712729	1	1	0	1	0	0	0	0	
chr7H_part2	308712730	1	1	0	1	0	0	0	0	
chr7H_part2	308712731	1	1	0	1	0	0	0	0	
chr7H_part2	308712732	1	1	1	1	0	0	0	0	
chr7H_part2	308712733	1	1	1	1	0	0	0	0	
chr7H_part2	308712734	1	1	1	1	0	0	0	0	
chr7H_part2	308712735	1	1	1	1	0	0	0	0	
chr7H_part2	308712736	0	1	1	1	0	0	0	0	
chr7H_part2	308712737	0	1	1	1	0	0	0	0	
chr7H_part2	308712738	0	1	1	1	0	0	0	0	
chr7H_part2	308712739	0	1	1	1	0	0	0	0	
chr7H_part2	308712740	0	1	1	1	0	0	0	0	
chr7H_part2	308712741	0	1	1	1	0	0	0	0	
chr7H_part2	308712742	0	1	1	1	0	0	0	0	
chr7H_part2	308712743	0	1	1	1	0	0	0	0	
chr7H_part2	308712744	0	1	1	1	0	0	0	0	
chr7H_part2	308712745	0	1	1	1	0	0	0	0	
chr7H_part2	308712746	0	1	1	1	0	0	0	0	
chr7H_part2	308712747	0	1	1	1	0	0	0	0	
chr7H_part2	308712748	0	1	1	1	0	0	0	0	
chr7H_part2	308712749	0	1	1	0	0	0	0	0	
chr7H_part2	308712750	0	1	1	0	0	0	0	0	
chr7H_part2	308712751	0	1	1	0	0	0	0	0	
chr7H_part2	308712752	0	1	1	1	0	0	0	0	
chr7H_part2	308712753	0	1	1	1	0	0	0	0	
chr7H_part2	308712754	0	1	1	1	0	0	0	0	
chr7H_part2	308712755	0	1	1	1	0	0	0	0	
chr7H_part2	308712756	0	1	1	1	0	0	0	0	
chr7H_part2	308712757	0	1	1	1	0	0	0	0	
chr7H_part2	308712758	0	1	1	1	0	0	0	0	
chr7H_part2	308712759	0	1	1	1	0	0	0	0	
chr7H_part2	308712760	0	1	1	1	0	0	0	0	
chr7H_part2	308712761	0	1	1	1	0	0	0	0	
chr7H_part2	308712762	0	1	1	1	0	0	0	0	
chr7H_part2	308712763	0	1	1	1	0	0	0	0	
chr7H_part2	308712764	0	1	1	1	0	0	0	0	
chr7H_part2	308712765	0	1	1	1	0	0	0	0	
chr7H_part2	308712766	0	1	1	1	0	0	0	0	
chr7H_part2	308712767	0	1	1	1	0	0	0	0	
chr7H_part2	308712768	0	1	1	1	0	0	0	0	
chr7H_part2	308712769	0	1	1	1	0	0	0	0	
chr7H_part2	308712770	0	1	1	1	0	0	0	0	
chr7H_part2	308712771	0	1	1	1	0	0	0	0	
chr7H_part2	308712772	0	1	1	1	0	0	0	0	
chr7H_part2	308712773	0	1	1	1	0	0	0	0	
chr7H_part2	308712774	0	1	1	1	0	0	0	0	
chr7H_part2	308712775	0	1	1	1	0	0	0	0	
chr7H_part2	308712776	0	1	1	1	0	0	0	0	
chr7H_part2	308712777	0	1	1	1	0	0	0	0	
chr7H_part2	308712778	0	1	1	1	0	0	0	0	
chr7H_part2	308712779	0	1	1	1	0	0	0	0	
chr7H_part2	308712780	0	1	1	1	0	0	0	0	
chr7H_part2	308712781	0	1	1	1	0	0	0	0	
chr7H_part2	308712782	0	1	1	1	0	0	0	0	
chr7H_part2	308712783	0	1	1	1	0	0	0	0	
chr7H_part2	308712784	0	1	1	1	0	0	0	0	
chr7H_part2	308712785	0	1	1	1	0	0	0	0	
chr7H_part2	308712786	0	1	1	1	0	0	0	0	
chr7H_part2	308712787	0	1	1	1	0	0	0	0	
chr7H_part2	308712788	0	1	1	1	0	0	0	0	
chr7H_part2	308712789	0	1	1	1	0	0	0	0	
chr7H_part2	308712790	0	1	1	1	0	0	0	0	
chr7H_part2	308712791	0	1	1	1	0	0	0	0	
chr7H_part2	308712792	0	1	1	1	0	0	0	0	
chr7H_part2	308712793	0	1	1	1	0	0	0	0	
chr7H_part2	308712794	0	1	1	1	0	0	0	0	
chr7H_part2	308712795	0	1	1	1	0	0	0	0	
chr7H_part2	308712796	0	1	1	1	0	0	0	0	
chr7H_part2	308712797	0	1	1	1	0	0	0	0	
chr7H_part2	308712798	0	1	1	1	0	0	0	0	
chr7H_part2	308712799	0	1	1	1	0	0	0	0	
chr7H_part2	308712800	0	1	0	1	0	0	0	0	
chr7H_part2	308712801	0	1	0	1	0	0	0	0	
chr7H_part2	308712802	0	1	0	1	0	0	0	0	
chr7H_part2	308712803	0	1	0	1	0	0	0	0	
chr7H_part2	308712804	0	1	0	1	0	0	0	0	
chr7H_part2	308712805	0	1	0	1	0	0	0	0	
chr7H_part2	308712806	0	1	0	1	0	0	0	0	
chr7H_part2	308712807	0	1	0	1	0	0	0	0	
chr7H_part2	308712808	0	1	0	1	0	0	0	0	
chr7H_part2	308712809	0	1	0	1	0	0	0	0	
chr7H_part2	308712810	0	1	0	1	0	0	0	0	
chr7H_part2	308712811	0	1	0	1	0	0	0	0	
chr7H_part2	308712812	0	1	0	1	0	0	0	0	
chr7H_part2	308712813	0	1	0	1	0	0	0	0	
chr7H_part2	308712814	0	1	0	1	0	0	0	0	
chr7H_part2	308712815	0	1	0	1	0	0	0	0	
chr7H_part2	308712816	0	1	0	1	0	0	0	0	
chr7H_part2	308712817	0	1	0	1	0	0	0	0	
chr7H_part2	308712818	0	1	0	1	0	0	0	0	
chr7H_part2	308712819	0	1	0	1	0	0	0	0	
chr7H_part2	308712820	0	1	0	1	0	0	0	0	
chr7H_part2	308712821	0	1	0	0	0	0	0	0	
chr7H_part2	308712822	0	1	0	0	0	0	0	0	
chr7H_part2	308712823	0	1	0	0	0	0	0	0	
chr7H_part2	308712824	0	1	0	0	0	0	0	0	
chr7H_part2	308712825	0	1	0	0	0	0	0	0	
chr7H_part2	308712826	0	1	0	0	0	0	0	0	
chr7H_part2	308712827	0	1	0	0	0	0	0	0	
chr7H_part2	308712828	0	1	0	0	0	0	0	0	
chr7H_part2	308712829	0	1	0	0	0	0	0	0	
chr7H_part2	308712830	0	1	0	0	0	0	0	0	
chr7H_part2	308712831	0	1	0	0	0	0	0	0	
chr7H_part2	308712832	0	1	0	0	0	0	0	0	
chr7H_part2	308712833	0	1	0	0	0	0	0	0	
chr7H_part2	308712834	0	1	0	0	0	0	0	0	
chr7H_part2	308712835	0	1	0	0	0	0	0	0	
chr7H_part2	308712836	0	1	0	0	0	0	0	0	
chr7H_part2	308712837	0	1	0	0	0	0	0	0	
chr7H_part2	308712838	0	1	0	0	0	0	0	0	
chr7H_part2	308712839	0	1	0	0	0	0	0	0	
chr7H_part2	308712840	0	1	0	0	0	0	0	0	
chr7H_part2	308712841	0	1	0	0	0	0	0	0	
chr7H_part2	308712842	0	1	0	0	0	0	0	0	
chr7H_part2	308712843	0	1	0	0	0	0	0	0	
chr7H_part2	308712844	0	1	0	0	0	0	0	0	
chr7H_part2	308712845	0	1	0	0	0	0	0	0	
chr7H_part2	308712846	0	1	0	0	0	0	0	0	
chr7H_part2	308712847	0	1	0	0	0	0	0	0	
chr7H_part2	308712848	0	1	0	0	0	0	0	0	
chr7H_part2	308712849	0	1	0	0	0	0	0	0	
chr7H_part2	308712850	0	1	0	0	0	0	0	0	
chr7H_part2	308712851	0	1	0	0	0	0	0	0	
chr7H_part2	308712852	0	1	0	0	0	0	0	0	
chr7H_part2	308712853	0	1	0	0	0	0	0	0	
chr7H_part2	308712854	0	1	0	0	0	0	0	0	
chr7H_part2	308712855	0	1	0	0	0	0	0	0	
chr7H_part2	308712856	0	1	0	0	0	0	0	0	
chr7H_part2	308712857	0	1	0	0	0	0	0	0	
chr7H_part2	308712858	0	1	0	0	0	0	0	0	
chr7H_part2	308712859	0	1	0	0	0	0	0	0	
chr7H_part2	308712860	0	1	0	0	0	0	0	0	
chr7H_part2	308712861	0	1	0	0	0	0	0	0	
chr7H_part2	308712862	0	1	0	0	0	0	0	0	
chr7H_part2	308712863	0	1	0	0	0	0	0	0	
chr7H_part2	308712864	0	1	0	0	0	0	0	0	
chr7H_part2	308712865	0	1	0	0	0	0	0	0	
chr7H_part2	308712866	0	1	0	0	0	0	0	0	
chr7H_part2	308712867	0	1	0	0	0	0	0	0	
chr7H_part2	308712868	0	1	0	0	0	0	0	0	
chr7H_part2	308712869	0	1	0	0	0	0	0	0	
chr7H_part2	308712870	0	1	0	0	0	0	0	0	
chr7H_part2	308712871	0	1	0	0	0	0	0	0	
chr7H_part2	308712872	0	1	0	0	0	0	0	0	
chr7H_part2	308712873	0	1	0	0	0	0	0	0	
chr7H_part2	308712874	0	1	0	0	0	0	0	0	
chr7H_part2	308712875	0	1	0	0	0	0	0	0	
chr7H_part2	308712876	0	1	0	0	0	0	0	0	
chr7H_part2	308712877	0	1	0	0	0	0	0	0	
chr7H_part2	308712878	0	1	0	0	0	0	0	0	
chr7H_part2	308712879	0	1	0	0	0	0	0	0	
chr7H_part2	308712880	0	1	0	0	0	0	0	0	
chr7H_part2	308712881	0	1	0	0	0	0	0	0	
chr7H_part2	308712882	0	1	0	0	0	0	0	0	
chr7H_part2	308712883	0	1	0	0	0	0	0	0	
chr7H_part2	308712884	0	1	0	0	0	0	0	0	
chr7H_part2	308712885	0	1	0	0	0	0	0	0	
chr7H_part2	308712886	0	1	0	0	0	0	0	0	
chr7H_part2	308712887	0	1	0	0	0	0	0	0	
chr7H_part2	308712888	0	1	0	0	0	0	0	0	
chr7H_part2	308712889	0	1	0	0	0	0	0	0	
chr7H_part2	308712890	0	1	0	0	0	0	0	0	
chr7H_part2	308712891	0	1	0	0	0	0	0	0	
chr7H_part2	308712892	0	1	0	0	0	0	0	0	
chr7H_part2	308712893	0	1	0	0	0	0	0	0	
chr7H_part2	308712894	0	1	0	0	0	0	0	0	
chr7H_part2	308712895	0	1	0	0	0	0	0	0	
chr7H_part2	308712896	0	1	0	0	0	0	0	0	
chr7H_part2	308712897	0	1	0	0	0	0	0	0	
chr7H_part2	308712898	0	1	0	0	0	0	0	0	
chr7H_part2	308712899	0	1	0	0	0	0	0	0	
chr7H_part2	308712900	0	1	0	0	0	0	0	0	
chr7H_part2	308712901	0	1	0	0	0	0	0	0	
chr7H_part2	308712902	0	1	0	0	0	0	0	0	
chr7H_part2	308712903	0	1	0	0	0	0	0	0	
chr7H_part2	308712904	0	1	0	0	0	0	0	0	
chr7H_part2	308712905	0	1	0	0	0	0	0	0	
chr7H_part2	308712906	0	1	0	0	0	0	0	0	
chr7H_part2	308712907	0	1	0	0	0	0	0	0	
chr7H_part2	308712909	0	1	0	0	0	0	0	0	
chr7H_part2	308712910	0	1	0	0	0	0	0	0	
chr7H_part2	308712911	0	1	0	0	0	0	0	0	
chr7H_part2	308712940	0	0	1	0	0	0	0	0	
chr7H_part2	308712941	0	0	1	1	0	0	0	0	
chr7H_part2	308712942	0	0	1	1	0	0	0	0	
chr7H_part2	308712943	0	0	1	1	0	0	0	0	
chr7H_part2	308712944	0	0	1	1	0	0	0	0	
chr7H_part2	308712945	0	0	1	1	0	0	0	0	
chr7H_part2	308712946	0	0	1	1	0	0	0	0	
chr7H_part2	308712947	0	0	1	1	0	0	0	0	
chr7H_part2	308712948	0	0	1	1	0	0	0	0	
chr7H_part2	308712949	0	0	1	1	0	0	0	0	
chr7H_part2	308712950	0	0	1	1	0	0	0	0	
chr7H_part2	308712951	0	0	1	1	0	0	0	0	
chr7H_part2	308712952	0	0	1	1	0	0	0	0	
chr7H_part2	308712953	0	0	1	0	0	0	0	0	
chr7H_part2	308712954	0	0	1	0	0	0	0	0	
chr7H_part2	308712955	0	0	1	0	0	0	0	0	
chr7H_part2	308712956	0	0	1	0	0	0	0	0	
chr7H_part2	308712957	0	0	1	0	0	0	0	0	
chr7H_part2	308712958	0	0	1	0	0	0	0	0	
chr7H_part2	308712959	0	0	1	0	0	0	0	0	
chr7H_part2	308712960	0	0	1	0	0	0	0	0	
chr7H_part2	308712961	0	0	1	0	0	0	0	0	
chr7H_part2	308713052	0	0	1	0	0	0	0	0	
chr7H_part2	308713053	0	0	1	0	0	0	0	0	
chr7H_part2	308713054	0	0	1	0	0	0	0	0	
chr7H_part2	308713055	0	0	1	0	0	0	0	0	
chr7H_part2	308713056	0	0	1	0	0	0	0	0	
chr7H_part2	308713146	0	0	1	0	0	0	0	0	
chr7H_part2	308713147	0	0	1	0	0	0	0	0	
chr7H_part2	308713148	0	0	1	0	0	0	0	0	
chr7H_part2	308713149	0	0	1	0	0	0	0	0	
chr7H_part2	308713150	0	0	1	0	0	0	0	0	
chr7H_part2	308713151	0	0	1	0	0	0	0	0	
chr7H_part2	308713152	0	0	1	0	0	0	0	0	
chr7H_part2	308713153	0	0	1	0	0	0	0	0	
chr7H_part2	308713154	0	0	1	0	0	0	0	0	
chr7H_part2	308713155	0	0	1	0	0	0	0	0	
chr7H_part2	308713156	0	0	1	0	0	0	0	0	
chr7H_part2	308713157	0	0	1	0	0	0	0	0	
chr7H_part2	308713158	0	0	1	0	0	0	0	0	
chr7H_part2	308713159	0	0	1	0	0	0	0	0	
chr7H_part2	308713160	0	0	1	0	0	0	0	0	
chr7H_part2	308713161	0	0	1	0	0	0	0	0	
chr7H_part2	308713162	0	0	1	0	0	0	0	0	
chr7H_part2	308713163	0	0	1	0	0	0	0	0	
chr7H_part2	308713164	0	0	1	0	0	0	0	0	
chr7H_part2	308713165	0	0	1	0	0	0	0	0	
chr7H_part2	308713166	0	0	1	0	0	0	0	0	
